434,44
435,161
436,44
437,161
438,44
439,161
440,44
441,161
442,44
443,161
444,44
445,161
446,44
447,161
448,44
449,161
450,44
451,161
452,44
453,12711
454,44
455,161
456,44
457,161
458,44
459,161
460,44
461,161
462,44
463,161
464,44
465,161
466,44
467,161
468,44
469,161
470,44
471,161
472,44
473,161
474,44
475,161
476,44
477,161
478,44
479,161
480,44
481,161
482,44
483,161
484,44
485,161
486,44
487,161
488,44
489,161
490,44
491,161
492,44
493,161
494,44
495,161
496,44
497,161
498,44
499,161
500,44
501,161
502,44
503,161
504,44
505,161
506,44
507,161
508,44
509,161
510,44
511,161
512,44
513,161
514,44
515,161
516,44
517,161
518,44
519,161
520,44
521,161
522,44
523,161
524,44
525,161
526,44
527,161
528,44
529,161
530,44
531,161
532,44
533,161
534,44
535,161
536,44
537,161
538,44
539,161
540,44
541,161
542,44
543,161
544,44
545,161
546,44
547,161
548,44
549,161
550,159
551,44
552,161
553,44
554,161
555,44
556,161
557,44
558,161
559,44
560,161
561,44
562,161
563,44
564,161
565,44
566,161
567,44
568,161
569,44
570,161
571,44
572,161
573,44
574,161
575,44
576,161
577,44
578,161
579,44
580,161
581,44
582,161
583,44
584,161
585,44
586,161
587,44
588,161
589,44
590,161
591,44
592,161
593,44
594,161
595,44
596,161
597,44
598,161
599,44
600,161
601,44
602,161
603,44
604,161
605,44
606,161
607,44
608,161
609,44
610,161
611,44
612,161
613,44
614,161
615,44
616,161
617,44
618,161
619,44
620,161
621,44
622,161
623,44
624,161
625,44
626,161
627,44
628,161
629,44
630,161
631,44
632,161
633,44
634,161
635,44
636,161
637,44
638,161
639,44
640,161
641,44
642,161
643,44
644,161
645,44
646,161
647,44
648,1193
649,44
650,618
651,44
652,963
653,44
654,619
655,44
656,1078
657,44
658,1077
659,44
660,963
661,44
662,6312
663,44
664,160
665,44
666,160
667,44
668,160
669,44
670,160
671,44
672,160
673,44
674,160
675,44
676,160
677,44
678,160
679,44
680,160
681,44
682,160
683,44
684,160
685,44
686,160
687,44
688,160
689,44
690,160
691,44
692,160
693,44
694,160
695,44
696,160
697,44
698,160
699,44
700,160
701,44
702,160
703,44
704,160
705,44
706,160
707,44
708,160
709,44
710,160
711,44
712,160
713,44
714,160
715,44
716,160
717,44
718,160
719,44
720,160
721,44
722,160
723,44
724,160
725,44
726,160
727,44
728,160
729,44
730,160
731,44
732,160
733,44
734,160
735,44
736,160
737,44
738,160
739,44
740,160
741,44
742,160
743,44
744,23702
745,44
746,160
747,44
748,160
749,44
750,160
751,44
752,160
753,44
754,160
755,44
756,160
757,44
758,160
759,44
760,160
761,44
762,160
763,44
764,160
765,44
766,160
767,44
768,160
769,44
770,160
771,44
772,160
773,44
774,160
775,44
776,160
777,44
778,160
779,44
780,160
781,44
782,160
783,44
784,160
785,44
786,160
787,44
788,160
789,44
790,160
791,44
792,160
793,44
794,160
795,44
796,160
797,44
798,160
799,44
800,160
801,44
802,160
803,44
804,160
805,44
806,160
807,44
808,160
809,44
810,160
811,44
812,160
813,44
814,160
815,44
816,160
817,44
818,160
819,44
820,160
821,44
822,160
823,44
824,160
825,44
826,160
827,44
828,160
829,44
830,160
831,44
832,160
833,44
834,160
835,44
836,160
837,44
838,160
839,44
840,160
841,44
842,160
843,44
844,160
845,44
846,160
847,44
848,160
849,44
850,160
851,44
852,160
853,44
854,160
855,44
856,160
857,44
858,160
859,44
860,160
861,44
862,160
863,44
864,160
865,44
866,160
867,44
868,160
869,44
870,160
871,44
872,160
873,44
874,160
875,44
876,160
877,44
878,160
879,44
880,160
881,44
882,160
883,44
884,160
885,44
886,160
887,44
888,160
889,44
890,160
891,44
892,160
893,44
894,160
895,44
896,160
897,44
898,160
899,44
900,160
901,44
902,160
903,44
904,160
905,44
906,160
907,44
908,160
909,44
910,160
911,44
912,160
913,44
914,160
915,44
916,160
917,44
918,160
919,44
920,160
921,44
922,160
923,44
924,160
925,44
926,160
927,44
928,160
929,44
930,160
931,44
932,160
933,44
934,160
935,44
936,160
937,44
938,160
939,44
940,160
941,44
942,160
943,44
944,160
945,44
946,160
947,44
948,160
949,44
950,160
951,44
952,160
953,44
954,160
955,44
956,160
957,44
958,5964
959,44
960,160
961,44
962,160
963,44
964,160
965,44
966,160
967,44
968,160
969,44
970,160
971,44
972,160
973,44
974,160
975,44
976,160
977,44
978,160
979,44
980,160
981,44
982,160
983,44
984,160
985,44
986,160
987,44
988,160
989,44
990,160
991,44
992,160
993,44
994,160
995,44
996,160
997,44
998,160
999,44
1000,160
1001,44
1002,160
1003,44
1004,160
1005,44
1006,160
1007,44
1008,160
1009,44
1010,160
1011,44
1012,160
1013,44
1014,160
1015,44
1016,160
1017,44
1018,160
1019,44
1020,160
1021,44
1022,160
1023,44
1024,160
1025,44
1026,160
1027,44
1028,160
1029,44
1030,160
1031,44
1032,160
1033,44
1034,160
1035,44
1036,160
1037,44
1038,160
1039,44
1040,160
1041,44
1042,160
1043,44
1044,160
1045,44
1046,160
1047,44
1048,160
1049,44
1050,160
1051,44
1052,160
1053,44
1054,160
1055,44
1056,160
1057,44
1058,160
1059,44
1060,160
1061,44
1062,160
1063,44
1064,160
1065,44
1066,160
1067,44
1068,160
1069,44
1070,160
1071,44
1072,160
1073,44
1074,160
1075,44
1076,160
1077,44
1078,160
1079,44
1080,160
1081,44
1082,160
1083,44
1084,160
1085,44
1086,160
1087,44
1088,160
1089,44
1090,160
1091,44
1092,160
1093,44
1094,160
1095,44
1096,160
1097,44
1098,160
1099,44
1100,160
1101,44
1102,160
1103,44
1104,160
1105,44
1106,160
1107,44
1108,160
1109,44
1110,160
1111,44
1112,160
1113,44
1114,160
1115,44
1116,160
1117,44
1118,160
1119,44
1120,160
1121,44
1122,160
1123,44
1124,160
1125,44
1126,160
1127,44
1128,160
1129,44
1130,160
1131,44
1132,160
1133,44
1134,160
1135,44
1136,160
1137,44
1138,160
1139,44
1140,160
1141,44
1142,160
1143,44
1144,160
1145,44
1146,160
1147,44
1148,5283
1149,44
1150,160
1151,44
1152,160
1153,44
1154,160
1155,44
1156,160
1157,44
1158,160
1159,44
1160,160
1161,44
1162,160
1163,44
1164,160
1165,44
1166,160
1167,44
1168,160
1169,44
1170,160
1171,44
1172,160
1173,44
1174,160
1175,44
1176,160
1177,44
1178,160
1179,44
1180,160
1181,44
1182,963
1183,44
1184,734
1185,44
1186,1050
1187,44
1188,618
1189,44
1190,1307
1191,44
1192,734
1193,44
1194,963
1195,44
1196,1078
1197,44
1198,733
1199,44
1200,848
1201,44
1202,849
1203,44
1204,1422
1205,44
1206,733
1207,44
1208,1193
1209,44
1210,159
1211,44
1212,389
1213,44
1214,504
1215,44
1216,504
1217,44
1218,4794
1219,44
1220,160
1221,44
1222,160
1223,44
1224,160
1225,44
1226,160
1227,44
1228,160
1229,44
1230,160
1231,44
1232,160
1233,44
1234,160
1235,44
1236,160
1237,44
1238,160
1239,44
1240,160
1241,44
1242,160
1243,44
1244,160
1245,44
1246,160
1247,44
1248,160
1249,44
1250,160
1251,44
1252,160
1253,44
1254,160
1255,44
1256,160
1257,44
1258,160
1259,44
1260,160
1261,44
1262,160
1263,44
1264,160
1265,44
1266,160
1267,44
1268,160
1269,44
1270,160
1271,44
1272,160
1273,44
1274,160
1275,44
1276,160
1277,44
1278,160
1279,44
1280,160
1281,44
1282,160
1283,44
1284,160
1285,44
1286,160
1287,44
1288,160
1289,44
1290,160
1291,44
1292,160
1293,44
1294,160
1295,44
1296,160
1297,44
1298,160
1299,44
1300,2997
1301,44
1302,160
1303,44
1304,160
1305,44
1306,160
1307,44
1308,160
1309,44
1310,160
1311,44
1312,160
1313,44
1314,160
1315,44
1316,160
1317,44
1318,160
1319,44
1320,160
1321,44
1322,160
1323,44
1324,160
1325,44
1326,160
1327,44
1328,647
1329,44
1330,273
1331,44
1332,273
1333,44
1334,389
1335,44
1336,961
1337,44
1338,846
1339,44
1340,14184
1341,44
1342,161
1343,44
1344,161
1345,44
1346,161
1347,44
1348,161
1349,44
1350,161
1351,44
1352,161
1353,44
1354,161
1355,44
1356,161
1357,44
1358,161
1359,44
1360,161
1361,44
1362,161
1363,44
1364,161
1365,44
1366,161
1367,44
1368,161
1369,44
1370,161
1371,44
1372,161
1373,44
1374,161
1375,44
1376,161
1377,44
1378,161
1379,44
1380,161
1381,44
1382,161
1383,44
1384,161
1385,44
1386,161
1387,44
1388,161
1389,44
1390,161
1391,44
1392,161
1393,44
1394,161
1395,44
1396,161
1397,44
1398,161
1399,44
1400,161
1401,44
1402,161
1403,44
1404,161
1405,44
1406,161
1407,44
1408,161
1409,44
1410,161
1411,44
1412,161
1413,44
1414,161
1415,44
1416,161
1417,44
1418,161
1419,44
1420,161
1421,44
1422,161
1423,44
1424,161
1425,44
1426,161
1427,44
1428,161
1429,44
1430,161
1431,44
1432,161
1433,44
1434,161
1435,44
1436,161
1437,44
1438,161
1439,44
1440,161
1441,44
1442,161
1443,44
1444,161
1445,44
1446,161
1447,44
1448,161
1449,44
1450,161
1451,44
1452,161
1453,44
1454,161
1455,44
1456,161
1457,44
1458,161
1459,44
1460,161
1461,44
1462,161
1463,44
1464,161
1465,44
1466,161
1467,44
1468,161
1469,44
1470,161
1471,44
1472,161
1473,44
1474,161
1475,44
1476,161
1477,44
1478,161
1479,44
1480,161
1481,44
1482,161
1483,44
1484,161
1485,44
1486,161
1487,44
1488,161
1489,44
1490,161
1491,44
1492,161
1493,44
1494,161
1495,44
1496,161
1497,44
1498,161
1499,44
1500,161
1501,44
1502,161
1503,44
1504,161
1505,44
1506,161
1507,44
1508,161
1509,44
1510,161
1511,44
1512,161
1513,44
1514,161
1515,44
1516,161
1517,44
1518,161
1519,44
1520,161
1521,44
1522,161
1523,44
1524,161
1525,44
1526,161
1527,44
1528,161
1529,44
1530,161
1531,44
1532,161
1533,44
1534,161
1535,44
1536,161
1537,44
1538,161
1539,44
1540,161
1541,44
1542,161
1543,44
1544,161
1545,44
1546,161
1547,44
1548,161
1549,44
1550,161
1551,44
1552,161
1553,44
1554,161
1555,44
1556,161
1557,44
1558,161
1559,44
1560,161
1561,44
1562,161
1563,44
1564,161
1565,44
1566,161
1567,44
1568,161
1569,44
1570,161
1571,44
1572,161
1573,44
1574,161
1575,44
1576,161
1577,44
1578,161
1579,44
1580,161
1581,44
1582,16237
1583,44
1584,161
1585,44
1586,161
1587,44
1588,161
1589,44
1590,161
1591,44
1592,161
1593,44
1594,161
1595,44
1596,161
1597,44
1598,161
1599,44
1600,161
1601,44
1602,161
1603,44
1604,161
1605,44
1606,161
1607,44
1608,161
1609,44
1610,161
1611,44
1612,161
1613,44
1614,161
1615,44
1616,161
1617,44
1618,161
1619,44
1620,161
1621,44
1622,161
1623,44
1624,161
1625,44
1626,161
1627,44
1628,161
1629,44
1630,161
1631,44
1632,161
1633,44
1634,161
1635,44
1636,161
1637,44
1638,161
1639,44
1640,161
1641,44
1642,161
1643,44
1644,161
1645,44
1646,161
1647,44
1648,161
1649,44
1650,161
1651,44
1652,161
1653,44
1654,161
1655,44
1656,161
1657,44
1658,161
1659,44
1660,161
1661,44
1662,161
1663,44
1664,161
1665,44
1666,161
1667,44
1668,161
1669,44
1670,161
1671,44
1672,161
1673,44
1674,161
1675,44
1676,161
1677,44
1678,161
1679,44
1680,161
1681,44
1682,161
1683,44
1684,161
1685,44
1686,161
1687,44
1688,161
1689,44
1690,161
1691,44
1692,161
1693,44
1694,161
1695,44
1696,161
1697,44
1698,161
1699,44
1700,161
1701,44
1702,161
1703,44
1704,161
1705,44
1706,161
1707,44
1708,161
1709,44
1710,161
1711,44
1712,161
1713,44
1714,161
1715,44
1716,161
1717,44
1718,161
1719,44
1720,161
1721,44
1722,161
1723,44
1724,161
1725,44
1726,161
1727,44
1728,161
1729,44
1730,161
1731,44
1732,161
1733,44
1734,161
1735,44
1736,161
1737,44
1738,161
1739,44
1740,161
1741,44
1742,161
1743,44
1744,161
1745,44
1746,161
1747,44
1748,161
1749,44
1750,161
1751,44
1752,161
1753,44
1754,161
1755,44
1756,161
1757,44
1758,161
1759,44
1760,161
1761,44
1762,161
1763,44
1764,161
1765,44
1766,161
1767,44
1768,161
1769,44
1770,161
1771,44
1772,161
1773,44
1774,161
1775,44
1776,161
1777,44
1778,161
1779,44
1780,161
1781,44
1782,161
1783,44
1784,161
1785,44
1786,161
1787,44
1788,161
1789,44
1790,161
1791,44
1792,161
1793,44
1794,161
1795,44
1796,161
1797,44
1798,161
1799,44
1800,161
1801,44
1802,161
1803,44
1804,161
1805,44
1806,161
1807,44
1808,161
1809,44
1810,161
1811,44
1812,161
1813,44
1814,161
1815,44
1816,161
1817,44
1818,161
1819,44
1820,161
1821,44
1822,161
1823,44
1824,161
1825,44
1826,161
1827,44
1828,161
1829,44
1830,161
1831,44
1832,161
1833,44
1834,161
1835,44
1836,161
1837,44
1838,161
1839,44
1840,161
1841,44
1842,161
1843,44
1844,161
1845,44
1846,161
1847,44
1848,161
1849,44
1850,161
1851,44
1852,161
1853,44
1854,161
1855,44
1856,274
1857,44
1858,389
1859,44
1860,733
1861,44
1862,389
1863,44
1864,274
1865,44
1866,734
1867,44
1868,389
1869,44
1870,274
1871,44
1872,187
1873,44
1874,389
1875,44
1876,159
1877,44
1878,389
1879,44
1880,389
1881,44
1882,504
1883,44
1884,389
1885,44
1886,389
1887,44
1888,159
1889,44
1890,504
1891,44
1892,504
1893,44
1894,389
1895,44
1896,504
1897,44
1898,504
1899,44
1900,504
1901,44
1902,274
1903,44
1904,619
1905,44
1906,504
1907,44
1908,159
1909,44
1910,964
1911,44
1912,389
1913,44
1914,619
1915,44
1916,619
1917,44
1918,389
1919,44
1920,619
1921,44
1922,389
1923,44
1924,504
1925,44
1926,389
1927,44
1928,389
1929,44
1930,734
1931,44
1932,504
1933,44
1934,274
1935,44
1936,734
1937,44
1938,619
1939,44
1940,274
1941,44
1942,6535
1943,44
1944,161
1945,44
1946,161
1947,44
1948,161
1949,44
1950,161
1951,44
1952,161
1953,44
1954,161
1955,44
1956,161
1957,44
1958,161
1959,44
1960,161
1961,44
1962,161
1963,44
1964,161
1965,44
1966,161
1967,44
1968,161
1969,44
1970,161
1971,44
1972,161
1973,44
1974,161
1975,44
1976,161
1977,44
1978,161
1979,44
1980,161
1981,44
1982,161
1983,44
1984,161
1985,44
1986,161
1987,44
1988,161
1989,44
1990,161
1991,44
1992,161
1993,44
1994,161
1995,44
1996,161
1997,44
1998,161
1999,44
2000,161
2001,44
2002,161
2003,44
2004,161
2005,44
2006,161
2007,44
2008,161
2009,44
2010,161
2011,44
2012,161
2013,44
2014,161
2015,44
2016,161
2017,44
2018,161
2019,44
2020,161
2021,44
2022,161
2023,44
2024,23855
2025,44
2026,161
2027,44
2028,161
2029,44
2030,161
2031,44
2032,161
2033,44
2034,161
2035,44
2036,161
2037,44
2038,161
2039,44
2040,161
2041,44
2042,161
2043,44
2044,161
2045,44
2046,161
2047,44
2048,161
2049,44
2050,161
2051,44
2052,161
2053,44
2054,161
2055,44
2056,161
2057,44
2058,161
2059,44
2060,161
2061,44
2062,161
2063,44
2064,161
2065,44
2066,161
2067,44
2068,161
2069,44
2070,161
2071,44
2072,161
2073,44
2074,161
2075,44
2076,161
2077,44
2078,161
2079,44
2080,161
2081,44
2082,161
2083,44
2084,161
2085,44
2086,161
2087,44
2088,161
2089,44
2090,161
2091,44
2092,161
2093,44
2094,161
2095,44
2096,161
2097,44
2098,161
2099,44
2100,161
2101,44
2102,161
2103,44
2104,161
2105,44
2106,161
2107,44
2108,161
2109,44
2110,161
2111,44
2112,161
2113,44
2114,161
2115,44
2116,161
2117,44
2118,161
2119,44
2120,161
2121,44
2122,161
2123,44
2124,161
2125,44
2126,161
2127,44
2128,161
2129,44
2130,161
2131,44
2132,161
2133,44
2134,161
2135,44
2136,161
2137,44
2138,161
2139,44
2140,161
2141,44
2142,161
2143,44
2144,161
2145,44
2146,161
2147,44
2148,161
2149,44
2150,161
2151,44
2152,161
2153,44
2154,161
2155,44
2156,161
2157,44
2158,6004
2159,44
2160,161
2161,44
2162,161
2163,44
2164,161
2165,44
2166,161
2167,44
2168,161
2169,44
2170,161
2171,44
2172,161
2173,44
2174,161
2175,44
2176,161
2177,44
2178,161
2179,44
2180,161
2181,44
2182,161
2183,44
2184,161
2185,44
2186,161
2187,44
2188,161
2189,44
2190,161
2191,44
2192,161
2193,44
2194,161
2195,44
2196,161
2197,44
2198,161
2199,44
2200,161
2201,44
2202,161
2203,44
2204,161
2205,44
2206,161
2207,44
2208,161
2209,44
2210,161
2211,44
2212,161
2213,44
2214,161
2215,44
2216,161
2217,44
2218,161
2219,44
2220,161
2221,44
2222,161
2223,44
2224,161
2225,44
2226,161
2227,44
2228,161
2229,44
2230,161
2231,44
2232,161
2233,44
2234,161
2235,44
2236,161
2237,44
2238,161
2239,44
2240,161
2241,44
2242,161
2243,44
2244,161
2245,44
2246,161
2247,44
2248,161
2249,44
2250,161
2251,44
2252,161
2253,44
2254,161
2255,44
2256,161
2257,44
2258,161
2259,44
2260,161
2261,44
2262,161
2263,44
2264,161
2265,44
2266,161
2267,44
2268,161
2269,44
2270,161
2271,44
2272,161
2273,44
2274,161
2275,44
2276,161
2277,44
2278,161
2279,44
2280,161
2281,44
2282,161
2283,44
2284,161
2285,44
2286,161
2287,44
2288,161
2289,44
2290,161
2291,44
2292,161
2293,44
2294,161
2295,44
2296,161
2297,44
2298,161
2299,44
2300,161
2301,44
2302,161
2303,44
2304,161
2305,44
2306,161
2307,44
2308,161
2309,44
2310,161
2311,44
2312,161
2313,44
2314,161
2315,44
2316,161
2317,44
2318,161
2319,44
2320,161
2321,44
2322,161
2323,44
2324,161
2325,44
2326,161
2327,44
2328,161
2329,44
2330,161
2331,44
2332,161
2333,44
2334,161
2335,44
2336,161
2337,44
2338,161
2339,44
2340,161
2341,44
2342,161
2343,44
2344,161
2345,44
2346,161
2347,44
2348,161
2349,44
2350,161
2351,44
2352,161
2353,44
2354,161
2355,44
2356,161
2357,44
2358,161
2359,44
2360,161
2361,44
2362,161
2363,44
2364,161
2365,44
2366,161
2367,44
2368,161
2369,44
2370,161
2371,44
2372,161
2373,44
2374,161
2375,44
2376,161
2377,44
2378,161
2379,44
2380,161
2381,44
2382,161
2383,44
2384,161
2385,44
2386,161
2387,44
2388,161
2389,44
2390,161
2391,44
2392,161
2393,44
2394,161
2395,44
2396,161
2397,44
2398,161
2399,44
2400,161
2401,44
2402,161
2403,44
2404,161
2405,44
2406,161
2407,44
2408,161
2409,44
2410,161
2411,44
2412,161
2413,44
2414,161
2415,44
2416,161
2417,44
2418,161
2419,44
2420,161
2421,44
2422,161
2423,44
2424,161
2425,44
2426,161
2427,44
2428,3233
2429,44
2430,161
2431,44
2432,161
2433,44
2434,161
2435,44
2436,161
2437,44
2438,161
2439,44
2440,161
2441,44
2442,161
2443,44
2444,161
2445,44
2446,161
2447,44
2448,161
2449,44
2450,161
2451,44
2452,161
2453,44
2454,161
2455,44
2456,161
2457,44
2458,161
2459,44
2460,161
2461,44
2462,504
2463,44
2464,389
2465,44
2466,159
2467,44
2468,389
2469,44
2470,504
2471,44
2472,389
2473,44
2474,389
2475,44
2476,274
2477,44
2478,504
2479,44
2480,504
2481,44
2482,159
2483,44
2484,619
2485,44
2486,6144
2487,44
2488,160
2489,44
2490,160
2491,44
2492,160
2493,44
2494,160
2495,44
2496,160
2497,44
2498,160
2499,44
2500,160
2501,44
2502,160
2503,44
2504,160
2505,44
2506,160
2507,44
2508,160
2509,44
2510,160
2511,44
2512,160
2513,44
2514,160
2515,44
2516,160
2517,44
2518,160
2519,44
2520,160
2521,44
2522,160
2523,44
2524,160
2525,44
2526,160
2527,44
2528,160
2529,44
2530,160
2531,44
2532,160
2533,44
2534,160
2535,44
2536,160
2537,44
2538,160
2539,44
2540,160
2541,44
2542,160
2543,44
2544,160
2545,44
2546,160
2547,44
2548,160
2549,44
2550,160
2551,44
2552,160
2553,44
2554,160
2555,44
2556,160
2557,44
2558,160
2559,44
2560,160
2561,44
2562,160
2563,44
2564,160
2565,44
2566,160
2567,44
2568,23701
2569,44
2570,160
2571,44
2572,160
2573,44
2574,160
2575,44
2576,160
2577,44
2578,160
2579,44
2580,160
2581,44
2582,160
2583,44
2584,160
2585,44
2586,160
2587,44
2588,160
2589,44
2590,160
2591,44
2592,160
2593,44
2594,160
2595,44
2596,160
2597,44
2598,160
2599,44
2600,160
2601,44
2602,160
2603,44
2604,160
2605,44
2606,160
2607,44
2608,160
2609,44
2610,160
2611,44
2612,160
2613,44
2614,160
2615,44
2616,160
2617,44
2618,160
2619,44
2620,160
2621,44
2622,160
2623,44
2624,160
2625,44
2626,160
2627,44
2628,160
2629,44
2630,160
2631,44
2632,160
2633,44
2634,160
2635,44
2636,160
2637,44
2638,160
2639,44
2640,160
2641,44
2642,160
2643,44
2644,160
2645,44
2646,160
2647,44
2648,160
2649,44
2650,160
2651,44
2652,160
2653,44
2654,160
2655,44
2656,160
2657,44
2658,160
2659,44
2660,160
2661,44
2662,160
2663,44
2664,160
2665,44
2666,160
2667,44
2668,160
2669,44
2670,160
2671,44
2672,160
2673,44
2674,160
2675,44
2676,160
2677,44
2678,160
2679,44
2680,160
2681,44
2682,160
2683,44
2684,160
2685,44
2686,160
2687,44
2688,160
2689,44
2690,160
2691,44
2692,160
2693,44
2694,160
2695,44
2696,160
2697,44
2698,160
2699,44
2700,160
2701,44
2702,160
2703,44
2704,160
2705,44
2706,160
2707,44
2708,160
2709,44
2710,160
2711,44
2712,160
2713,44
2714,160
2715,44
2716,160
2717,44
2718,160
2719,44
2720,160
2721,44
2722,160
2723,44
2724,160
2725,44
2726,160
2727,44
2728,160
2729,44
2730,160
2731,44
2732,160
2733,44
2734,160
2735,44
2736,160
2737,44
2738,160
2739,44
2740,160
2741,44
2742,160
2743,44
2744,160
2745,44
2746,160
2747,44
2748,160
2749,44
2750,160
2751,44
2752,160
2753,44
2754,160
2755,44
2756,160
2757,44
2758,160
2759,44
2760,160
2761,44
2762,160
2763,44
2764,160
2765,44
2766,160
2767,44
2768,160
2769,44
2770,160
2771,44
2772,160
2773,44
2774,160
2775,44
2776,160
2777,44
2778,160
2779,44
2780,160
2781,44
2782,160
2783,44
2784,160
2785,44
2786,160
2787,44
2788,160
2789,44
2790,160
2791,44
2792,160
2793,44
2794,160
2795,44
2796,160
2797,44
2798,160
2799,44
2800,160
2801,44
2802,160
2803,44
2804,160
2805,44
2806,160
2807,44
2808,160
2809,44
2810,160
2811,44
2812,160
2813,44
2814,160
2815,44
2816,160
2817,44
2818,160
2819,44
2820,160
2821,44
2822,160
2823,44
2824,160
2825,44
2826,160
2827,44
2828,160
2829,44
2830,5964
2831,44
2832,160
2833,44
2834,160
2835,44
2836,160
2837,44
2838,160
2839,44
2840,160
2841,44
2842,160
2843,44
2844,160
2845,44
2846,160
2847,44
2848,160
2849,44
2850,160
2851,44
2852,160
2853,44
2854,160
2855,44
2856,160
2857,44
2858,160
2859,44
2860,160
2861,44
2862,160
2863,44
2864,160
2865,44
2866,160
2867,44
2868,160
2869,44
2870,160
2871,44
2872,160
2873,44
2874,160
2875,44
2876,160
2877,44
2878,160
2879,44
2880,160
2881,44
2882,160
2883,44
2884,160
2885,44
2886,160
2887,44
2888,160
2889,44
2890,160
2891,44
2892,160
2893,44
2894,160
2895,44
2896,160
2897,44
2898,160
2899,44
2900,160
2901,44
2902,160
2903,44
2904,160
2905,44
2906,160
2907,44
2908,160
2909,44
2910,160
2911,44
2912,160
2913,44
2914,160
2915,44
2916,160
2917,44
2918,160
2919,44
2920,160
2921,44
2922,160
2923,44
2924,160
2925,44
2926,160
2927,44
2928,160
2929,44
2930,160
2931,44
2932,160
2933,44
2934,160
2935,44
2936,160
2937,44
2938,160
2939,44
2940,160
2941,44
2942,160
2943,44
2944,160
2945,44
2946,160
2947,44
2948,160
2949,44
2950,160
2951,44
2952,160
2953,44
2954,160
2955,44
2956,160
2957,44
2958,160
2959,44
2960,160
2961,44
2962,160
2963,44
2964,160
2965,44
2966,160
2967,44
2968,160
2969,44
2970,160
2971,44
2972,2642
2973,44
2974,160
2975,44
2976,160
2977,44
2978,160
2979,44
2980,160
2981,44
2982,160
2983,44
2984,160
2985,44
2986,160
2987,44
2988,160
2989,44
2990,160
2991,44
2992,160
2993,44
